,delay,packet_loss,netstream_upward,netstream_downward
8285,6.611111111,0.0,980998.0,1134980.0
8286,6.944444444,0.0,1021909.6,3947434.0
8287,6.444444444,0.0,2656758.0,41930709.0
8288,7.0,0.0,2332614.0,37366474.0
8289,7.277777778,0.0,3998742.0,65402162.0
8290,7.222222222,0.0,3067307.0,37104463.0
8291,7.277777778,0.0,2205764.0,31154743.0
8292,6.833333333,0.0,1653139.0,16657704.0
8293,6.333333333,0.0,2651513.2,37537109.2
8294,6.388888889,0.0,3621500.0,34835485.0
8295,6.611111111,0.0,4962112.0,30991996.0
8296,6.777777778,0.0,3018805.6399999997,30235407.439999998
8297,6.333333333,0.0,3819558.0,22508417.0
8298,7.5,0.0,3267565.0,29414309.0
8299,7.055555556,0.0,3737908.128,29597122.888
8300,6.722222222,0.0,1562439.0,7311906.0
8301,7.333333333,0.0,3564973.0,48336161.0
8302,6.944444444,0.0,5171770.0,54960721.0
8303,6.555555556,0.0,1675073.0,10903002.0
8304,6.388888889,0.0,1978093.0,16426917.0
8305,6.388888889,0.0,2790469.6,27587741.4
