,delay,packet_loss,netstream_upward,netstream_downward
1,7.833333333333333,0.0,1407545.0,11889561.0
2,7.0,0.0,1043305.0,4580735.0
3,7.166666666666667,0.0,490170.0,3294059.2
4,7.166666666666667,0.0,588204.0,3952871.04
5,6.944444444444445,0.0,705844.8,4743445.248000001
6,6.944444444444445,0.0,792082.0,366610.0
7,7.0,0.0,1345463.0,12334694.0
8,7.0,0.0,849801.0,3759970.0
9,7.277777777777778,0.0,856278.96,5031518.0576
10,7.0,0.0,909893.9519999999,5247247.46112
11,6.833333333333333,0.0,950703.7824000001,5348007.903744
12,7.166666666666667,0.0,774100.0,405791.0
13,6.888888888888889,0.0,1231510.0,7277911.0
14,7.0,0.0,944497.3388799999,4662095.0844928
15,7.0,0.0,962141.0146559998,4588210.48987136
16,7.0,0.0,972590.4271871999,4456403.095621632
17,7.0,0.0,976967.7561446398,4278082.133997159
18,7.222222222222222,0.0,730721.0,309295.0
19,7.166666666666667,0.0,1224899.0,11675647.0
20,6.944444444444445,0.0,854274.0,4093663.0
21,7.0,0.0,951890.4366663679,4962618.045923757
22,7.833333333333333,0.0,947750.4385622016,5063861.035984184
23,7.0,0.0,941906.9750457138,5221016.816381589
24,7.0,0.0,774749.0,358715.0
25,6.833333333333333,0.0,1374984.0,12166400.0
26,7.333333333333333,0.0,916986.0,3776213.0
27,7.0,0.0,991275.282721583,5317241.170473155
28,7.166666666666667,0.0,999980.2515534593,5367917.197370948
29,6.944444444444445,0.0,1011594.9068550083,5397297.273568821
30,6.944444444444445,0.0,752251.0,298224.0
31,6.944444444444445,0.0,1305939.0,12028408.0
32,7.0,0.0,957618.0,4024803.0
33,7.0,0.0,1005476.6316816935,5423329.894187954
34,7.333333333333333,0.0,1006575.9077073404,5434412.433551354
35,6.888888888888889,0.0,1005572.1078778068,5441835.4655478615
36,7.055555555555555,0.0,1351941.0,12242438.0
37,7.0,0.0,862179.0,4108218.0
38,7.0,0.0,678572.0,387693.0
39,7.0,0.0,806355.0,541079.0
40,7.0,0.0,748579.0,584793.0
41,7.0,0.0,793469.0,333919.0
42,7.0,0.0,1392039.0,12366176.0
43,7.0,0.0,825754.0,3625849.0
44,7.083333333333333,0.0,715287.0,511281.0
45,7.388888888888889,0.0,895025.6,3484403.6
46,6.944444444444445,0.0,924314.9199999999,4064325.72
47,7.111111111111111,0.0,773048.0,450536.0
48,7.0,0.0,1362843.0,12050015.0
49,6.944444444444445,0.0,898113.0,5441485.0
50,7.583333333333333,0.0,970668.9039999999,5098153.064
51,7.055555555555555,0.0,985797.5648,5420902.9568
52,6.944444444444445,0.0,998094.09376,5692218.40416
53,7.0,0.0,761451.0,378692.0
54,7.0,0.0,1403235.0,13517340.0
55,7.5,0.0,760025.0,4134102.0
56,7.944444444444445,0.0,981720.531712,5828651.072192
57,6.944444444444445,0.0,980905.1250944,5910200.6952704
58,7.0,0.0,977467.33136128,5953797.15349248
59,7.0,0.0,772328.0,338271.0
60,6.888888888888889,0.0,1840641.0,21978271.0
61,7.0,0.0,1110612.397633536,8001838.1841909755
62,7.0,0.0,1136390.770817843,8436475.60659077
63,7.0,0.0,1167487.8999625319,8941730.588854846
64,7.222222222222222,0.0,1205492.0136827822,9539317.275927318
65,6.944444444444445,0.0,755473.0,310495.0
66,6.944444444444445,0.0,1350001.0,12158078.0
67,6.944444444444445,0.0,853491.0,3664851.0
68,6.944444444444445,0.0,1066388.982729063,6922894.372956434
69,7.444444444444445,0.0,1046169.199282369,6519127.129776751
70,7.0,0.0,1014304.6364022864,5915089.100546638
71,7.611111111111111,0.0,843119.0,621822.0
72,7.111111111111111,0.0,1311191.0,12508002.0
73,7.055555555555555,0.0,849016.0,0.0
74,7.0,0.0,1012759.967136931,5112808.046064677
75,7.0,0.0,1006078.1207078435,4831544.229322262
76,8.555555555555555,0.0,1004432.8175689548,4614835.255077387
77,8.333333333333334,0.0,865859.0,669503.0
78,8.0,0.0,1327565.0,11778195.0
79,8.583333333333334,0.0,855179.0,3887344.0
80,7.666666666666667,0.0,1011822.7876553597,5156284.29687993
81,7.666666666666667,0.0,1012971.7210448629,5221232.310391464
82,8.555555555555555,0.0,1014679.5017400446,5342511.7214542795
83,8.333333333333334,0.0,830317.0,1431829.0
84,7.666666666666667,0.0,1376717.0,11901370.0
85,7.666666666666667,0.0,1028076.0,4364588.0
86,8.222222222222221,0.0,1052552.2445569816,5652306.206369149
87,7.666666666666667,0.0,1060468.3492594054,5738520.9855646845
88,8.0,0.0,1069626.1187632773,5817722.838386767
89,8.555555555555555,0.0,818628.0,551609.0
90,7.833333333333333,0.0,1389498.0,12299337.0
91,8.11111111111111,0.0,889585.0,3598474.0
92,7.611111111111111,0.0,1045561.0936045365,5601132.764790291
93,7.833333333333333,0.0,1042579.6424735629,5573655.120635411
94,7.944444444444445,0.0,1037170.3472156199,5524841.57708514
95,8.555555555555555,0.0,881294.0,747057.0
96,8.5,0.0,1565806.0,12954285.0
97,7.611111111111111,0.0,1054589.0,5680151.0
98,7.666666666666667,0.0,1116287.7979378365,6095997.93954411
99,8.5,0.0,1131029.4290306913,6200466.503325851
100,7.833333333333333,0.0,1149801.2453937056,6335591.488573993
101,7.888888888888889,0.0,857417.0,547543.0
102,8.166666666666666,0.0,11588145.0,12626567.0
103,8.666666666666666,0.0,3168536.0944724465,6361233.186288791
104,8.38888888888889,0.0,3578985.753779368,6414280.235637726
105,8.555555555555555,0.0,4068577.0187291033,6457042.982100102
106,8.5,0.0,4652332.173396183,6481333.280805324
107,8.5,0.0,1012588.0,10891804.0
108,7.777777777777778,0.0,740833.0,990951.0
109,8.055555555555555,0.0,957424.0,780161.0
110,8.277777777777779,0.0,735697.0,384758.0
111,8.0,0.0,841835.0,602294.0
112,8.166666666666666,0.0,1531296.0,12670222.0
113,7.555555555555555,0.0,991302.0,3749103.0
114,7.666666666666667,0.0,1011510.8,3637307.6
115,7.666666666666667,0.0,1022328.1599999999,4208736.92
116,8.61111111111111,0.0,1079654.392,4973532.704
117,8.555555555555555,0.0,1027909.0,8157127.0
118,7.666666666666667,0.0,1532198.0,12526698.0
119,7.666666666666667,0.0,1134720.0704,6700680.4448
120,7.666666666666667,0.0,1159361.92448,7313355.0137600005
121,7.666666666666667,0.0,1186768.677376,7934278.632512
122,8.0,0.0,1208191.5344512002,8526427.8182144
123,8.555555555555555,0.0,870180.0,595362.0
124,8.055555555555555,0.0,1462083.0,12252755.0
125,8.222222222222221,0.0,1177317.0272614402,7324435.692897281
126,8.11111111111111,0.0,1180908.047817728,7326651.828724737
127,8.555555555555555,0.0,1179735.9219060738,7205126.467967284
128,8.38888888888889,6.111111111111111,1174044.7993970483,6940866.197917861
129,8.277777777777779,1.0,935150.0,681647.0
130,8.555555555555555,0.3333333333333333,1594732.0,13232380.0
131,8.38888888888889,0.0,1212914.15382417,7077334.298921975
132,8.5,0.0,1219315.3750254584,7027470.792961424
133,7.055555555555555,0.0,1227231.2656493352,6991939.657960253
134,6.5,0.0,1237868.5588997926,7002154.349968731
135,6.444444444444445,0.0,934054.0,773294.0
136,6.333333333333333,0.0,1460432.0,13350965.0
137,6.111111111111111,0.0,962883.0,5234476.0
138,5.833333333333333,0.0,1164493.7649098258,6670565.801585796
139,6.111111111111111,0.0,1151946.2647619238,6606291.030310906
140,6.388888888888889,0.0,1134761.8059343498,6527118.36637934
141,6.388888888888889,0.0,904084.0,638053.0
142,6.277777777777778,0.0,1456344.0,12969159.0
143,6.277777777777778,0.0,1056499.0,4349242.0
144,6.333333333333333,0.0,1140727.0141392548,6217972.679338049
145,6.388888888888889,0.0,1138483.1640147208,6140309.009143477
146,6.5,0.0,1139227.435630795,6062947.137696305
147,6.166666666666667,0.0,781710.0,351321.0
148,6.444444444444445,0.0,10235724.0,13366299.0
149,6.833333333333333,0.0,2887174.3227569545,6427769.7652355665
150,5.944444444444445,0.0,3236463.784480494,6469729.18241507
151,6.333333333333333,0.0,3656059.908573649,6535613.217069389
152,6.166666666666667,0.0,4159426.4031622196,6630146.432944005
153,6.277777777777778,0.0,916648.0,891111.0
154,6.333333333333333,0.0,1338904.0,11868844.0
155,6.0,0.0,921506.0,3889669.0
156,6.222222222222222,0.0,2198508.8623471735,5963076.730002679
157,6.333333333333333,0.0,1906998.6531018787,5848569.432589337
158,6.222222222222222,0.0,1456513.1030898106,5692254.032518404
159,6.611111111111111,0.0,13642891.0,3743149.0
160,6.111111111111111,0.0,4627261.0,43990808.0
161,6.444444444444445,0.0,4766434.523707773,13047571.439022083
162,6.277777777777778,0.0,5280019.655979892,14464470.380825963
163,6.5,0.0,5954623.8565554945,16187650.57047329
164,6.5,0.0,6854246.007248631,18286729.878064267
165,6.555555555555555,0.0,4929024.0,65846773.0
166,6.5,0.0,10806630.0,152941706.0
167,6.666666666666667,0.0,6764908.703956803,53545465.965872705
168,6.5,0.0,7061886.513552186,61361665.08288206
169,6.444444444444445,0.0,7283339.044951524,70396467.98536381
170,6.333333333333333,0.0,7369157.652492103,80818415.60682371
171,5.833333333333333,0.0,3362045.0,99735685.0
172,6.333333333333333,0.0,2824287.0,60877656.0
173,6.277777777777778,0.0,2361780.0,53207884.0
174,6.333333333333333,0.0,4640121.739488726,73007221.71843751
175,6.333333333333333,0.0,4111478.2783961655,73529372.46505225
176,6.333333333333333,0.0,3459942.4035769785,72071563.83669795
177,6.444444444444445,0.0,21009040.0,14250986.0
178,6.055555555555555,0.0,10796563.0,15938484.0
179,6.222222222222222,0.0,8803429.084292375,49759525.60403754
180,6.055555555555555,0.0,9636090.553253103,45109986.38115755
181,6.333333333333333,0.0,10741013.008224491,39426109.164378606
182,6.388888888888889,0.0,707755.0,497323.0
183,6.388888888888889,0.0,1392725.0,12072283.0
184,6.333333333333333,0.0,912986.0,4063526.0
185,5.833333333333333,0.0,4678113.912295518,20233845.509107232
186,5.888888888888889,0.0,3686518.5841040015,15258617.334697168
187,6.333333333333333,0.0,2275619.699279904,10425118.968760882
188,6.166666666666667,0.0,900251.0,614157.0
189,6.111111111111111,0.0,1463658.0,12700180.0
190,6.0,0.0,2600832.2391358847,11846383.762513056
191,6.0,0.0,2185375.904503958,10168891.41319422
192,6.333333333333333,0.0,1885147.3685839493,9150946.228893632
193,6.444444444444445,0.0,1807052.9024447582,8896111.680920182
194,6.333333333333333,0.0,877875.0,947035.0
195,6.0,0.0,1612092.0,13699199.0
196,6.444444444444445,0.0,883697.0,4250363.0
197,6.833333333333333,0.0,1413172.8542057415,7388730.981962763
198,8.222222222222221,0.0,1318777.9513301,7036287.932576589
199,9.27777777777778,0.0,1221122.9611071683,6664323.18290787
200,9.0,0.0,775970.0,579256.0
201,11.38888888888889,0.0,1379243.0,11856137.0
202,15.0,0.0,938471.0,4303643.0
203,14.5,0.0,1126716.9824874536,6087929.423096892
204,15.055555555555555,0.0,1088304.7887189244,5898257.721200952
205,14.88888888888889,0.0,1061741.1542412755,5745044.628859569
206,14.944444444444445,0.0,780332.0,456440.0
207,15.0,0.0555555555555555,1354371.0,12149212.0
208,14.944444444444445,0.0,1082293.185089531,6067376.754631483
209,15.333333333333334,0.0,1073408.4256099463,6063266.220938401
210,15.055555555555555,0.3333333333333333,1070429.1529881503,6096267.920885891
211,14.88888888888889,0.0555555555555555,1072166.7527375254,6166512.579291156
212,14.444444444444445,0.1666666666666666,4420242.0,48232979.0
213,8.055555555555555,0.0,2534917.0,35052739.0
214,6.222222222222222,0.0,2034232.6662671245,20322352.944223087
215,6.166666666666667,0.0,2226397.5143985604,23174170.288880028
216,6.055555555555555,0.0,2457591.186680642,26589750.76247885
217,6.5,0.0,2734676.0734692654,30674398.399116397
218,6.111111111111111,0.0,2134007.0,26587386.0
219,6.0,0.0,2633909.0,34724069.0
220,6.277777777777778,0.0,2157867.0,40785360.0
221,6.444444444444445,0.0,2423610.0520299813,31872192.83231905
222,6.611111111111111,0.0,2416813.8250998496,32928681.24628709
223,6.5,0.0,2353241.375425966,33379537.815721225
224,6.611111111111111,0.0,2950437.0,52896698.0
225,6.555555555555555,0.0,2767208.0,38266477.0
226,6.5,0.0,2582262.05051116,37868717.37886547
227,6.611111111111111,0.0,2613992.450207395,39068022.288174756
228,6.380952380952381,0.0,2653428.175228904,40295890.49655229
229,6.777777777777778,0.0,2713465.5351894917,41679161.0327185
230,6.0,0.0,2494143.0,43410680.0
231,6.555555555555555,0.0,2441650.0,32559326.0
232,6.555555555555555,0.0,1942207.0,22326855.0
233,6.555555555555555,0.0,2448978.742083679,36054382.50585416
234,6.833333333333333,0.0,2408088.855454634,35206080.90771453
235,6.777777777777778,0.0,2347013.5195076624,33911464.882713735
236,6.833333333333333,0.0,801059.0,644800.0
237,6.5,0.0,1389843.0,12283250.0
238,6.444444444444445,0.0,1878996.6234091953,23619995.659256484
239,6.944444444444445,0.0,1765000.1996742985,21133118.289936952
240,6.833333333333333,0.0,1636382.4685182313,18318525.766381435
241,6.555555555555555,0.0,1494256.258320345,15199937.943114975
242,6.222222222222222,0.0,789974.0,589204.0
243,6.777777777777778,0.0,1365425.0,12752023.0
244,6.777777777777778,0.0,996362.0,5415079.0
245,6.222222222222222,0.0,1256479.945367715,10454953.941899281
246,6.222222222222222,0.0,1180499.440737612,8882239.577002851
247,6.277777777777778,0.0,1117748.0772210653,7618699.903780426
248,6.0,0.0,1736455.0,14298899.0
249,6.555555555555555,0.0,911209.0,4678756.0
250,6.333333333333333,0.0,1240478.2926652785,9186709.684536511
251,6.388888888888889,0.0,1237277.9621247915,8933060.833063956
252,6.444444444444445,0.0,1248633.666402227,8943225.084276179
253,6.611111111111111,0.0,863373.0,712697.0
254,6.277777777777778,0.0,1480622.0,12077010.0
255,6.444444444444445,0.0,1214076.9842384595,7970540.520375329
256,6.5,0.0,1208796.7225530955,7727306.687543094
257,6.5,0.0,1203100.4746387566,7486155.858438921
258,6.055555555555555,0.0,1193993.8362860624,7194742.013271469
259,6.0,0.0,831592.0,507873.0
260,6.444444444444445,0.0,1427311.0,11819715.0
261,5.944444444444445,0.0,950816.0,4357365.0
262,6.333333333333333,0.0,1121362.6621849637,6273170.174342078
263,5.944444444444445,0.0,1105015.0996942052,6030573.037522709
264,6.333333333333333,0.0,1087219.3523758338,5797739.242372958
265,6.333333333333333,0.0,733405.0,477815.0
266,6.5,0.0,1498934.0,12843504.0
267,6.277777777777778,0.0,983380.0,5680096.0
268,6.555555555555555,0.0,1081590.6904140078,6165945.455979134
269,6.222222222222222,0.0,1076905.8085579681,6193019.939670418
270,6.555555555555555,0.0,1074843.0997943953,6272076.07912991
271,6.333333333333333,0.0,737268.0,1360100.0
272,6.555555555555555,0.0,1457631.0,18065880.0
273,6.333333333333333,0.0,905371.0,3974753.0
274,6.222222222222222,0.0,1050403.7816704728,7173165.803760067
275,6.611111111111111,0.0,1045103.3762929735,7369194.976577995
276,6.333333333333333,0.0,1039155.4315926892,7588618.756067613
277,6.222222222222222,0.0,696688.0,357498.0
278,6.333333333333333,0.0,1309393.0,12018602.0
279,6.333333333333333,0.0,865220.0,3611083.0
280,6.333333333333333,0.0,991111.9615771326,6188999.3465291215
281,6.611111111111111,0.0,980313.6786339643,5952960.220519347
282,6.388888888888889,0.0,968545.3280422194,5625828.513409694
283,6.722222222222222,0.0,657199.0,207047.0
284,6.388888888888889,0.0,1447238.0,13507534.0
285,6.444444444444445,0.0,747611.0,4153552.0
286,6.166666666666667,0.0,838131.0,936793.0
287,6.555555555555555,0.0,931744.8656084439,4886150.902681938
288,6.333333333333333,0.0,924384.7731216889,4738215.380536388
289,6.611111111111111,0.0,717296.0,473153.0
290,5.944444444444445,0.0,1386388.0,12633697.0
291,6.444444444444445,0.0,959588.9277460265,4733601.856643666
292,6.333333333333333,0.0,983880.513295232,5492963.627972399
293,6.388888888888889,0.0,994307.6428325896,5614326.17303049
294,6.333333333333333,0.0,1008292.2167747697,5789548.331529311
295,6.444444444444445,0.0,742888.0,462445.0
296,6.333333333333333,0.0,1404400.0,12261139.0
297,6.333333333333333,0.0,1026753.6745805184,5924084.426506439
298,6.333333333333333,0.0,1035328.3068375755,6010308.586213248
299,6.333333333333333,0.0,1043532.4396385727,6089505.0688498
300,6.333333333333333,0.0,1050580.4842113333,6149496.416313897
301,6.333333333333333,0.0,844852.0,526153.0
302,6.777777777777778,0.0,1418763.0,13726704.0
303,6.066666666666666,0.0,790291.0,4206265.0
304,6.111111111111111,0.0,1029603.7847699812,6139624.697032739
305,6.333333333333333,0.0,1026818.0537962628,6149648.622669327
306,6.222222222222222,0.0,1022065.5677132488,6149679.063940413
307,6.277777777777778,0.0,792200.0,912750.0
308,6.277777777777778,0.0,1245849.0,10830466.0
309,6.277777777777778,0.0,971221.0,5088601.0
310,6.666666666666667,0.0,1011630.7243019022,5826228.937321948
311,6.388888888888889,0.0,1008593.2584030302,5761545.000252472
312,6.333333333333333,0.0,1005898.7965409864,5683918.187514884
313,6.277777777777778,0.0,651803.0,266384.0
314,6.777777777777778,0.0,1007744.0,6285146.0
315,6.888888888888889,0.0,1130615.0,8704801.0
316,6.0,0.0,960930.8109888032,5340358.837553471
317,6.0,0.0,951398.321505958,5256121.605013671
318,6.388888888888889,0.0,940498.2264989521,5170562.2885134285
319,6.722222222222222,0.0,1517253.0,13183962.0
320,6.444444444444445,0.0,780364.0,2776643.0
321,6.555555555555555,0.0,1030088.8717987428,6345529.546216114
322,6.333333333333333,0.0,1043920.4839607306,6546563.687948643
323,6.333333333333333,0.0,1062424.9164516851,6804652.104535637
324,6.611111111111111,0.0,639520.0,188351.0
325,6.333333333333333,0.0,1433827.0,13775498.0
326,6.111111111111111,0.0,852913.0,4425590.0
327,6.4,0.0,1006521.0800824832,6348130.9584968565
328,6.5,0.0,999041.1993068338,6308444.412606498
329,6.388888888888889,0.0,986364.4558778635,6209202.874220671
330,6.611111111111111,0.0,738014.0,516235.0
331,6.555555555555555,0.0,1284282.0,11910224.0
332,6.333333333333333,0.0,853313.0,3639313.0
333,6.555555555555555,0.0,972202.9310369395,5716683.857365434
334,6.388888888888889,0.0,966835.2773829605,5598331.746317221
335,6.333333333333333,0.0,962929.44168398,5476157.520736531
336,6.666666666666667,0.0,690866.0,375210.0
337,6.5,0.0,1245767.0,11587675.0
338,6.5,0.0,817595.0,3802509.0
339,6.444444444444445,0.0,936798.5438133881,5367976.65341075
340,6.333333333333333,0.0,930791.1970994736,5321905.634829456
341,6.111111111111111,0.0,924363.5481825725,5291055.2576480415
342,6.166666666666667,0.0,661955.0,222870.0
343,6.0,0.0,2067511.0,31188684.0
344,6.444444444444445,0.0,835600.0,3592147.0
345,6.388888888888889,0.0,1084044.149056409,9123332.3784955
346,6.444444444444445,0.0,1114694.7394477963,9883617.727228709
347,6.055555555555555,0.0,1152760.9777008411,10802130.221144842
348,6.722222222222222,0.0,675802.0,284771.0
349,6.277777777777778,0.0,1416025.0,11993593.0
350,6.333333333333333,0.0,821401.0,3813055.0
351,6.722222222222222,0.0,1036136.7434297275,7355433.38967471
352,6.111111111111111,0.0,1020425.1442261137,6849796.52216391
353,6.333333333333333,0.0,993957.9775311683,6059329.782367724
354,6.444444444444445,0.0,699519.0,445805.0
355,6.0,0.0,1323504.0,12767484.0
356,6.333333333333333,0.0,821069.0,3541108.0
357,6.444444444444445,0.0,971695.0243514564,5932704.660906327
358,5.888888888888889,0.0,961949.000376525,5749286.28865481
359,6.333333333333333,0.0,955547.2049455963,5687277.589912227
360,6.222222222222222,0.0,685553.0,314824.0
361,6.111111111111111,0.0,1448623.0,13212418.0
362,6.388888888888889,0.0,761524.0,4166686.0
363,6.055555555555555,0.0,962639.2410644243,5826098.375713408
364,6.0,0.0,962777.2892020041,5841460.793125127
365,6.222222222222222,0.0,964223.3060532857,5872297.433767707
366,6.333333333333333,0.0,703828.0,469137.0
367,6.222222222222222,0.0,1325403.0,12116876.0
368,6.333333333333333,0.0,918137.0,3801458.0
369,6.333333333333333,0.0,974873.7190510578,5620245.8453785665
370,6.333333333333333,0.0,977293.0050208687,5576002.855829255
371,6.380952380952381,0.0,979906.9448143853,5516743.940241564
372,6.277777777777778,0.0,716306.0,324296.0
373,6.444444444444445,0.0,1369661.0,13238042.0
374,6.555555555555555,0.0,929980.0,5374786.0
375,6.722222222222222,0.0,994629.3899670508,6005974.159214163
376,6.666666666666667,0.4444444444444444,998096.6669562872,6091968.419891145
377,6.277777777777778,0.0,1001734.6113846677,6207013.315821062
378,6.611111111111111,0.0,672779.0,257861.0
379,6.722222222222222,0.0,1453814.0,12368069.0
380,6.277777777777778,0.0,955414.0,3756429.0
381,6.333333333333333,0.0,1016367.6556681909,5736268.147142442
382,6.055555555555555,0.0,1020021.8534105716,5665128.0925927
383,6.055555555555555,0.0,1023679.3018157525,5556751.047947029
384,6.333333333333333,0.0,690909.0,273663.0
385,6.222222222222222,0.0,1486958.0,13020423.0
386,6.5,0.0,917935.0,3703382.0
387,6.722222222222222,0.0,1027900.6310452648,5643869.428107945
388,6.333333333333333,0.0,1029476.3865722034,5639617.695210995
389,6.388888888888889,0.0,1030635.8035234936,5656191.024663788
390,6.388888888888889,0.0,1328990.0,12669940.0
391,6.277777777777778,0.0,864891.0,5084527.0
392,6.555555555555555,0.0,1056378.7642281924,6938829.029596547
393,6.166666666666667,0.0,1062074.3908647778,7197820.949894266
394,6.333333333333333,0.0,1068593.991723293,7509461.60083092
395,6.0,0.0,717900.0,311703.0
396,6.333333333333333,0.0,1377908.0,13128167.0
